segment,variant,sample,customer_id,elapsed_ms,rows,sha256
2,indexed,100,1,0.49720000000161235,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,101,2,0.7157000000006519,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,102,42,0.9913000000015018,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,103,999,0.8296000000009371,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,104,1,0.6982000000025437,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,105,2,0.45060000000012224,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,106,42,0.40130000000135624,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,107,999,0.8371000000006461,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,108,1,0.4943999999995867,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,109,2,0.6303999999981897,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,110,42,0.5846999999994296,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,111,999,0.5095000000001164,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,112,1,0.6813000000001921,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,113,2,0.44470000000001164,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,114,42,0.4029999999984284,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,115,999,0.34839999999894644,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
2,indexed,116,1,0.36620000000039,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
2,indexed,117,2,0.4363000000012107,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
2,indexed,118,42,0.5463000000017928,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
2,indexed,119,999,0.41790000000037253,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,0,1,0.7700000000004366,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,1,2,1.0018999999992957,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,2,42,0.6616000000030908,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,3,999,0.6421999999984109,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,4,1,0.407999999999447,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,5,2,0.484599999999773,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,6,42,0.44729999999981374,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,7,999,1.394800000001851,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,8,1,0.6211000000002969,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,9,2,0.48070000000006985,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,10,42,0.3984999999993306,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,11,999,0.3842999999978929,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,12,1,0.3984999999993306,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,13,2,0.3646000000007916,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,14,42,0.35719999999855645,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,15,999,0.46410000000105356,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,16,1,0.4426999999996042,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,17,2,0.7062000000005355,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,18,42,0.6238000000012107,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,19,999,1.2343000000000757,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,20,1,0.47220000000015716,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,21,2,0.5545000000020082,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,22,42,0.47589999999763677,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,23,999,0.3879000000015367,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,24,1,0.38020000000324217,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,25,2,0.36590000000069267,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,26,42,0.4760999999998603,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,27,999,0.43070000000079744,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,28,1,0.4708000000027823,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,29,2,0.394800000001851,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,30,42,0.38760000000183936,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,31,999,0.4724000000023807,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,32,1,0.5406000000002678,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,33,2,0.5588000000025204,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,34,42,0.6112000000030093,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,35,999,0.7502999999996973,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,36,1,0.6002999999982421,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,37,2,0.7003000000004249,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,38,42,0.5894999999982247,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,39,999,0.43029999999998836,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,40,1,0.546200000000681,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,41,2,0.7858000000014727,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,42,42,0.9778000000005704,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,43,999,0.5983999999989464,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,44,1,0.84860000000117,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,45,2,1.5098999999972875,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,46,42,0.5900000000001455,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,47,999,0.6418000000012398,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,48,1,0.7524999999986903,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,49,2,0.6530999999995402,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,50,42,0.8181999999978871,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,51,999,0.6759999999994761,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,52,1,0.5750999999982014,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,53,2,0.5240999999987253,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,54,42,0.6019000000014785,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,55,999,0.602999999999156,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,56,1,0.9830000000001746,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,57,2,0.9647000000004482,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,58,42,0.92779999999766,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,59,999,1.7201999999997497,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,60,1,0.6126000000003842,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,61,2,0.6850999999987835,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,62,42,0.6477999999988242,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,63,999,0.7753000000011525,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,64,1,1.058499999999185,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,65,2,0.9238999999979569,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,66,42,1.0182999999997264,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,67,999,0.783000000003085,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,68,1,0.8948999999993248,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,69,2,0.8109000000004016,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,70,42,0.6270000000004075,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,71,999,0.5203000000001339,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,72,1,0.8486999999986438,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,73,2,0.8281000000024505,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,74,42,1.8938000000016473,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,75,999,1.1444999999985157,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,76,1,1.0535000000018044,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,77,2,1.3989000000001397,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,78,42,0.833200000000943,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,79,999,0.7234000000025844,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,80,1,0.6850000000013097,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,81,2,0.5928000000021711,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,82,42,0.6156999999984691,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,83,999,0.8497000000024855,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,84,1,1.2700000000004366,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,85,2,0.6788000000015018,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,86,42,0.7241999999969266,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,87,999,0.6693000000013853,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,88,1,0.8953000000001339,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,89,2,0.7563000000009197,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,90,42,0.6124999999992724,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,91,999,0.621499999997468,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,92,1,0.6598000000012689,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,93,2,0.7415000000000873,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,94,42,0.7862999999997555,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,95,999,0.6896000000015192,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,96,1,1.0794999999998254,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,97,2,0.9192000000002736,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,98,42,0.7803000000021711,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,99,999,0.7700000000004366,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,100,1,0.6481999999996333,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,101,2,0.716999999996915,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,102,42,0.64259999999922,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,103,999,0.9500000000007276,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,104,1,0.8924000000006345,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,105,2,1.5416000000004715,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,106,42,0.7146000000029744,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,107,999,0.49840000000040163,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,108,1,0.46039999999993597,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,109,2,0.39640000000144937,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,110,42,0.372800000001007,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,111,999,0.3713000000025204,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,112,1,0.35599999999976717,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,113,2,0.38320000000021537,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,114,42,0.3503000000018801,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,115,999,0.34690000000045984,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
3,indexed,116,1,0.3400000000001455,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
3,indexed,117,2,0.3562999999994645,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
3,indexed,118,42,0.34699999999793363,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
3,indexed,119,999,0.3506999999990512,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,0,1,90.81370000000243,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,1,2,93.40850000000137,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,2,42,236.33689999999842,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,3,999,100.40100000000166,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,4,1,93.40149999999994,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,5,2,213.18119999999908,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,6,42,240.83439999999973,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,7,999,128.4886000000006,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,8,1,122.06759999999849,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,9,2,95.4240000000027,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,10,42,75.72329999999783,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,11,999,94.53309999999692,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,12,1,109.04520000000048,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,13,2,124.99039999999877,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,14,42,111.74930000000313,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,15,999,107.3788999999997,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,16,1,118.16609999999855,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,17,2,92.33480000000054,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,18,42,95.7534999999989,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,19,999,91.28420000000187,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,20,1,186.06059999999707,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,21,2,75.1749000000018,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,22,42,75.53290000000197,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,23,999,91.98689999999988,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,24,1,78.23689999999988,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,25,2,199.3012000000017,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,26,42,76.02219999999943,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,27,999,91.28700000000026,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,28,1,94.32070000000022,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,29,2,92.3188999999984,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,30,42,79.03979999999865,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,31,999,89.77869999999893,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,32,1,178.03480000000127,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,33,2,84.39329999999973,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,34,42,74.94989999999962,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,35,999,72.91959999999744,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,36,1,97.08720000000176,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,37,2,89.33309999999983,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,38,42,92.5705999999991,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,39,999,90.59710000000268,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,40,1,200.46419999999853,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,41,2,177.08230000000185,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,42,42,205.03729999999996,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,43,999,109.23469999999725,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,44,1,103.5576000000001,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,45,2,90.4887000000017,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,46,42,95.10109999999986,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,47,999,88.31690000000162,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,48,1,94.24020000000019,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,49,2,91.22739999999976,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,50,42,76.75599999999758,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,51,999,94.66489999999976,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,52,1,91.28930000000037,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,53,2,91.53900000000067,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,54,42,90.1846000000005,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,55,999,76.60959999999977,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,56,1,161.02049999999872,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,57,2,70.97060000000056,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,58,42,75.17079999999987,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,59,999,92.87259999999878,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,60,1,81.09779999999955,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,61,2,100.65669999999955,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,62,42,202.5857999999971,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,63,999,170.9838000000018,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,64,1,107.42280000000028,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,65,2,88.85159999999814,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,66,42,78.65999999999985,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,67,999,108.3543000000027,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,68,1,92.67399999999907,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,69,2,94.7364000000016,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,70,42,90.14990000000034,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,71,999,93.14340000000084,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,72,1,107.91900000000169,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,73,2,94.40899999999965,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,74,42,91.63830000000598,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,75,999,94.02900000000227,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,76,1,123.18639999999868,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,77,2,91.15920000000187,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
4,baseline,78,42,81.02670000000217,50,6bbf664f5956ced144b54e947a9e954fa32d14ce436be7a190425b411b2096e2
4,baseline,79,999,195.62079999999696,50,0647660424e2ece4a533cca8ee8f553c4afb2124209047c530b10679c8c727c8
4,baseline,80,1,187.52079999999842,50,ec01fc577ae7a041b31129e8906d14fdc83fb07a4357c71bb1e59330969a1494
4,baseline,81,2,91.64020000000164,50,1faf2af7fc402fba2dc10d5da80b6b9ce8fb78c66d85080ba647faf4ab4bd40e
